Mes,Día,Hora,TemperaturaPromedioHora,TemperaturaPromedioDelMes,TemperaturaNeutraDelMes
4,9,15,24.290000000000003,18.559444444444445,23.553427777777777
4,9,16,23.81,18.559444444444445,23.553427777777777
4,9,17,23.18,18.559444444444445,23.553427777777777
4,9,18,22.003333333333334,18.559444444444445,23.553427777777777
4,9,19,20.44,18.559444444444445,23.553427777777777
4,9,20,19.073333333333334,18.559444444444445,23.553427777777777
4,9,21,18.173333333333336,18.559444444444445,23.553427777777777
4,9,22,17.503333333333334,18.559444444444445,23.553427777777777
4,9,23,16.443333333333335,18.559444444444445,23.553427777777777
4,9,23,16.443333333333335,18.559444444444445,23.553427777777777
4,10,1,15.736666666666668,18.559444444444445,23.553427777777777
4,10,2,15.036666666666667,18.559444444444445,23.553427777777777
4,10,3,14.286666666666667,18.559444444444445,23.553427777777777
4,10,4,13.71,18.559444444444445,23.553427777777777
4,10,5,13.139999999999999,18.559444444444445,23.553427777777777
4,10,6,12.356666666666666,18.559444444444445,23.553427777777777
4,10,7,13.166666666666666,18.559444444444445,23.553427777777777
4,10,8,15.466666666666667,18.559444444444445,23.553427777777777
4,10,9,17.233333333333334,18.559444444444445,23.553427777777777
4,10,10,19.6,18.559444444444445,23.553427777777777
4,10,11,21.596666666666668,18.559444444444445,23.553427777777777
4,10,12,23.259999999999998,18.559444444444445,23.553427777777777
4,10,13,24.423333333333336,18.559444444444445,23.553427777777777
4,10,14,25.053333333333335,18.559444444444445,23.553427777777777
4,10,15,24.290000000000003,18.559444444444445,23.553427777777777
4,10,16,23.81,18.559444444444445,23.553427777777777
4,10,17,23.18,18.559444444444445,23.553427777777777
4,10,18,22.003333333333334,18.559444444444445,23.553427777777777
4,10,19,20.44,18.559444444444445,23.553427777777777
4,10,20,19.073333333333334,18.559444444444445,23.553427777777777
4,10,21,18.173333333333336,18.559444444444445,23.553427777777777
4,10,22,17.503333333333334,18.559444444444445,23.553427777777777
4,10,23,16.443333333333335,18.559444444444445,23.553427777777777
4,10,23,16.443333333333335,18.559444444444445,23.553427777777777
4,11,1,15.736666666666668,18.559444444444445,23.553427777777777
4,11,2,15.036666666666667,18.559444444444445,23.553427777777777
4,11,3,14.286666666666667,18.559444444444445,23.553427777777777
4,11,4,13.71,18.559444444444445,23.553427777777777
4,11,5,13.139999999999999,18.559444444444445,23.553427777777777
4,11,6,12.356666666666666,18.559444444444445,23.553427777777777
4,11,7,13.166666666666666,18.559444444444445,23.553427777777777
4,11,8,15.466666666666667,18.559444444444445,23.553427777777777
4,11,9,17.233333333333334,18.559444444444445,23.553427777777777
4,11,10,19.6,18.559444444444445,23.553427777777777
4,11,11,21.596666666666668,18.559444444444445,23.553427777777777
4,11,12,23.259999999999998,18.559444444444445,23.553427777777777
4,11,13,24.423333333333336,18.559444444444445,23.553427777777777
4,11,14,25.053333333333335,18.559444444444445,23.553427777777777
4,11,15,24.290000000000003,18.559444444444445,23.553427777777777
4,11,16,23.81,18.559444444444445,23.553427777777777
4,11,17,23.18,18.559444444444445,23.553427777777777
4,11,18,22.003333333333334,18.559444444444445,23.553427777777777
4,11,19,20.44,18.559444444444445,23.553427777777777
4,11,20,19.073333333333334,18.559444444444445,23.553427777777777
4,11,21,18.173333333333336,18.559444444444445,23.553427777777777
4,11,22,17.503333333333334,18.559444444444445,23.553427777777777
4,11,23,16.443333333333335,18.559444444444445,23.553427777777777
4,11,23,16.443333333333335,18.559444444444445,23.553427777777777
4,12,1,15.736666666666668,18.559444444444445,23.553427777777777
4,12,2,15.036666666666667,18.559444444444445,23.553427777777777
4,12,3,14.286666666666667,18.559444444444445,23.553427777777777
4,12,4,13.71,18.559444444444445,23.553427777777777
4,12,5,13.139999999999999,18.559444444444445,23.553427777777777
4,12,6,12.356666666666666,18.559444444444445,23.553427777777777
4,12,7,13.166666666666666,18.559444444444445,23.553427777777777
4,12,8,15.466666666666667,18.559444444444445,23.553427777777777
4,12,9,17.233333333333334,18.559444444444445,23.553427777777777
4,12,10,19.6,18.559444444444445,23.553427777777777
4,12,11,21.596666666666668,18.559444444444445,23.553427777777777
4,12,12,23.259999999999998,18.559444444444445,23.553427777777777
4,12,13,24.423333333333336,18.559444444444445,23.553427777777777
4,12,14,25.053333333333335,18.559444444444445,23.553427777777777
4,12,15,24.290000000000003,18.559444444444445,23.553427777777777
4,12,16,23.81,18.559444444444445,23.553427777777777
4,12,17,23.18,18.559444444444445,23.553427777777777
4,12,18,22.003333333333334,18.559444444444445,23.553427777777777
4,12,19,20.44,18.559444444444445,23.553427777777777
4,12,20,19.073333333333334,18.559444444444445,23.553427777777777
4,12,21,18.173333333333336,18.559444444444445,23.553427777777777
4,12,22,17.503333333333334,18.559444444444445,23.553427777777777
4,12,23,16.443333333333335,18.559444444444445,23.553427777777777
4,12,23,16.443333333333335,18.559444444444445,23.553427777777777
4,13,1,15.736666666666668,18.559444444444445,23.553427777777777
4,13,2,15.036666666666667,18.559444444444445,23.553427777777777
4,13,3,14.286666666666667,18.559444444444445,23.553427777777777
4,13,4,13.71,18.559444444444445,23.553427777777777
4,13,5,13.139999999999999,18.559444444444445,23.553427777777777
4,13,6,12.356666666666666,18.559444444444445,23.553427777777777
4,13,7,13.166666666666666,18.559444444444445,23.553427777777777
4,13,8,15.466666666666667,18.559444444444445,23.553427777777777
4,13,9,17.233333333333334,18.559444444444445,23.553427777777777
4,13,10,19.6,18.559444444444445,23.553427777777777
4,13,11,21.596666666666668,18.559444444444445,23.553427777777777
4,13,12,23.259999999999998,18.559444444444445,23.553427777777777
4,13,13,24.423333333333336,18.559444444444445,23.553427777777777
4,13,14,25.053333333333335,18.559444444444445,23.553427777777777
4,13,15,24.290000000000003,18.559444444444445,23.553427777777777
4,13,16,23.81,18.559444444444445,23.553427777777777
4,13,17,23.18,18.559444444444445,23.553427777777777
4,13,18,22.003333333333334,18.559444444444445,23.553427777777777
4,13,19,20.44,18.559444444444445,23.553427777777777
4,13,20,19.073333333333334,18.559444444444445,23.553427777777777
4,13,21,18.173333333333336,18.559444444444445,23.553427777777777
4,13,22,17.503333333333334,18.559444444444445,23.553427777777777
4,13,23,16.443333333333335,18.559444444444445,23.553427777777777
4,13,23,16.443333333333335,18.559444444444445,23.553427777777777
4,14,1,15.736666666666668,18.559444444444445,23.553427777777777
4,14,2,15.036666666666667,18.559444444444445,23.553427777777777
4,14,3,14.286666666666667,18.559444444444445,23.553427777777777
4,14,4,13.71,18.559444444444445,23.553427777777777
4,14,5,13.139999999999999,18.559444444444445,23.553427777777777
4,14,6,12.356666666666666,18.559444444444445,23.553427777777777
4,14,7,13.166666666666666,18.559444444444445,23.553427777777777
4,14,8,15.466666666666667,18.559444444444445,23.553427777777777
4,14,9,17.233333333333334,18.559444444444445,23.553427777777777
4,14,10,19.6,18.559444444444445,23.553427777777777
4,14,11,21.596666666666668,18.559444444444445,23.553427777777777
4,14,12,23.259999999999998,18.559444444444445,23.553427777777777
4,14,13,24.423333333333336,18.559444444444445,23.553427777777777
4,14,14,25.053333333333335,18.559444444444445,23.553427777777777
4,14,15,24.290000000000003,18.559444444444445,23.553427777777777
4,14,16,23.81,18.559444444444445,23.553427777777777
4,14,17,23.18,18.559444444444445,23.553427777777777
4,14,18,22.003333333333334,18.559444444444445,23.553427777777777
4,14,19,20.44,18.559444444444445,23.553427777777777
4,14,20,19.073333333333334,18.559444444444445,23.553427777777777
4,14,21,18.173333333333336,18.559444444444445,23.553427777777777
4,14,22,17.503333333333334,18.559444444444445,23.553427777777777
4,14,23,16.443333333333335,18.559444444444445,23.553427777777777
4,14,23,16.443333333333335,18.559444444444445,23.553427777777777
4,15,1,15.736666666666668,18.559444444444445,23.553427777777777
4,15,2,15.036666666666667,18.559444444444445,23.553427777777777
4,15,3,14.286666666666667,18.559444444444445,23.553427777777777
4,15,4,13.71,18.559444444444445,23.553427777777777
4,15,5,13.139999999999999,18.559444444444445,23.553427777777777
4,15,6,12.356666666666666,18.559444444444445,23.553427777777777
4,15,7,13.166666666666666,18.559444444444445,23.553427777777777
4,15,8,15.466666666666667,18.559444444444445,23.553427777777777
4,15,9,17.233333333333334,18.559444444444445,23.553427777777777
4,15,10,19.6,18.559444444444445,23.553427777777777
4,15,11,21.596666666666668,18.559444444444445,23.553427777777777
4,15,12,23.259999999999998,18.559444444444445,23.553427777777777
4,15,13,24.423333333333336,18.559444444444445,23.553427777777777
4,15,14,25.053333333333335,18.559444444444445,23.553427777777777
4,15,15,24.290000000000003,18.559444444444445,23.553427777777777
4,15,16,23.81,18.559444444444445,23.553427777777777
4,15,17,23.18,18.559444444444445,23.553427777777777
4,15,18,22.003333333333334,18.559444444444445,23.553427777777777
4,15,19,20.44,18.559444444444445,23.553427777777777
4,15,20,19.073333333333334,18.559444444444445,23.553427777777777
4,15,21,18.173333333333336,18.559444444444445,23.553427777777777
4,15,22,17.503333333333334,18.559444444444445,23.553427777777777
4,15,23,16.443333333333335,18.559444444444445,23.553427777777777
4,15,23,16.443333333333335,18.559444444444445,23.553427777777777
4,16,1,15.736666666666668,18.559444444444445,23.553427777777777
4,16,2,15.036666666666667,18.559444444444445,23.553427777777777
4,16,3,14.286666666666667,18.559444444444445,23.553427777777777
4,16,4,13.71,18.559444444444445,23.553427777777777
4,16,5,13.139999999999999,18.559444444444445,23.553427777777777
4,16,6,12.356666666666666,18.559444444444445,23.553427777777777
4,16,7,13.166666666666666,18.559444444444445,23.553427777777777
4,16,8,15.466666666666667,18.559444444444445,23.553427777777777
4,16,9,17.233333333333334,18.559444444444445,23.553427777777777
4,16,10,19.6,18.559444444444445,23.553427777777777
4,16,11,21.596666666666668,18.559444444444445,23.553427777777777
4,16,12,23.259999999999998,18.559444444444445,23.553427777777777
4,16,13,24.423333333333336,18.559444444444445,23.553427777777777
4,16,14,25.053333333333335,18.559444444444445,23.553427777777777
4,16,15,24.290000000000003,18.559444444444445,23.553427777777777
4,16,16,23.81,18.559444444444445,23.553427777777777
4,16,17,23.18,18.559444444444445,23.553427777777777
4,16,18,22.003333333333334,18.559444444444445,23.553427777777777
4,16,19,20.44,18.559444444444445,23.553427777777777
4,16,20,19.073333333333334,18.559444444444445,23.553427777777777
4,16,21,18.173333333333336,18.559444444444445,23.553427777777777
4,16,22,17.503333333333334,18.559444444444445,23.553427777777777
4,16,23,16.443333333333335,18.559444444444445,23.553427777777777
4,16,23,16.443333333333335,18.559444444444445,23.553427777777777
4,17,1,15.736666666666668,18.559444444444445,23.553427777777777
4,17,2,15.036666666666667,18.559444444444445,23.553427777777777
4,17,3,14.286666666666667,18.559444444444445,23.553427777777777
4,17,4,13.71,18.559444444444445,23.553427777777777
4,17,5,13.139999999999999,18.559444444444445,23.553427777777777
4,17,6,12.356666666666666,18.559444444444445,23.553427777777777
4,17,7,13.166666666666666,18.559444444444445,23.553427777777777
4,17,8,15.466666666666667,18.559444444444445,23.553427777777777
4,17,9,17.233333333333334,18.559444444444445,23.553427777777777
4,17,10,19.6,18.559444444444445,23.553427777777777
4,17,11,21.596666666666668,18.559444444444445,23.553427777777777
4,17,12,23.259999999999998,18.559444444444445,23.553427777777777
4,17,13,24.423333333333336,18.559444444444445,23.553427777777777
4,17,14,25.053333333333335,18.559444444444445,23.553427777777777
4,17,15,24.290000000000003,18.559444444444445,23.553427777777777
4,17,16,23.81,18.559444444444445,23.553427777777777
4,17,17,23.18,18.559444444444445,23.553427777777777
4,17,18,22.003333333333334,18.559444444444445,23.553427777777777
4,17,19,20.44,18.559444444444445,23.553427777777777
4,17,20,19.073333333333334,18.559444444444445,23.553427777777777
4,17,21,18.173333333333336,18.559444444444445,23.553427777777777
4,17,22,17.503333333333334,18.559444444444445,23.553427777777777
4,17,23,16.443333333333335,18.559444444444445,23.553427777777777
4,17,23,16.443333333333335,18.559444444444445,23.553427777777777
4,18,1,15.736666666666668,18.559444444444445,23.553427777777777
4,18,2,15.036666666666667,18.559444444444445,23.553427777777777
4,18,3,14.286666666666667,18.559444444444445,23.553427777777777
4,18,4,13.71,18.559444444444445,23.553427777777777
4,18,5,13.139999999999999,18.559444444444445,23.553427777777777
4,18,6,12.356666666666666,18.559444444444445,23.553427777777777
4,18,7,13.166666666666666,18.559444444444445,23.553427777777777
4,18,8,15.466666666666667,18.559444444444445,23.553427777777777
4,18,9,17.233333333333334,18.559444444444445,23.553427777777777
4,18,10,19.6,18.559444444444445,23.553427777777777
4,18,11,21.596666666666668,18.559444444444445,23.553427777777777
4,18,12,23.259999999999998,18.559444444444445,23.553427777777777
4,18,13,24.423333333333336,18.559444444444445,23.553427777777777
4,18,14,25.053333333333335,18.559444444444445,23.553427777777777
4,18,15,24.290000000000003,18.559444444444445,23.553427777777777
4,18,16,23.81,18.559444444444445,23.553427777777777
4,18,17,23.18,18.559444444444445,23.553427777777777
4,18,18,22.003333333333334,18.559444444444445,23.553427777777777
4,18,19,20.44,18.559444444444445,23.553427777777777
4,18,20,19.073333333333334,18.559444444444445,23.553427777777777
4,18,21,18.173333333333336,18.559444444444445,23.553427777777777
4,18,22,17.503333333333334,18.559444444444445,23.553427777777777
4,18,23,16.443333333333335,18.559444444444445,23.553427777777777
4,18,23,16.443333333333335,18.559444444444445,23.553427777777777
4,19,1,15.736666666666668,18.559444444444445,23.553427777777777
4,19,2,15.036666666666667,18.559444444444445,23.553427777777777
4,19,3,14.286666666666667,18.559444444444445,23.553427777777777
4,19,4,13.71,18.559444444444445,23.553427777777777
4,19,5,13.139999999999999,18.559444444444445,23.553427777777777
4,19,6,12.356666666666666,18.559444444444445,23.553427777777777
4,19,7,13.166666666666666,18.559444444444445,23.553427777777777
4,19,8,15.466666666666667,18.559444444444445,23.553427777777777
4,19,9,17.233333333333334,18.559444444444445,23.553427777777777
4,19,10,19.6,18.559444444444445,23.553427777777777
4,19,11,21.596666666666668,18.559444444444445,23.553427777777777
4,19,12,23.259999999999998,18.559444444444445,23.553427777777777
4,19,13,24.423333333333336,18.559444444444445,23.553427777777777
4,19,14,25.053333333333335,18.559444444444445,23.553427777777777
4,19,15,24.290000000000003,18.559444444444445,23.553427777777777
4,19,16,23.81,18.559444444444445,23.553427777777777
4,19,17,23.18,18.559444444444445,23.553427777777777
4,19,18,22.003333333333334,18.559444444444445,23.553427777777777
4,19,19,20.44,18.559444444444445,23.553427777777777
4,19,20,19.073333333333334,18.559444444444445,23.553427777777777
4,19,21,18.173333333333336,18.559444444444445,23.553427777777777
4,19,22,17.503333333333334,18.559444444444445,23.553427777777777
4,19,23,16.443333333333335,18.559444444444445,23.553427777777777
4,19,23,16.443333333333335,18.559444444444445,23.553427777777777
4,20,1,15.736666666666668,18.559444444444445,23.553427777777777
4,20,2,15.036666666666667,18.559444444444445,23.553427777777777
4,20,3,14.286666666666667,18.559444444444445,23.553427777777777
4,20,4,13.71,18.559444444444445,23.553427777777777
4,20,5,13.139999999999999,18.559444444444445,23.553427777777777
4,20,6,12.356666666666666,18.559444444444445,23.553427777777777
4,20,7,13.166666666666666,18.559444444444445,23.553427777777777
4,20,8,15.466666666666667,18.559444444444445,23.553427777777777
4,20,9,17.233333333333334,18.559444444444445,23.553427777777777
4,20,10,19.6,18.559444444444445,23.553427777777777
4,20,11,21.596666666666668,18.559444444444445,23.553427777777777
4,20,12,23.259999999999998,18.559444444444445,23.553427777777777
4,20,13,24.423333333333336,18.559444444444445,23.553427777777777
4,20,14,25.053333333333335,18.559444444444445,23.553427777777777
4,20,15,24.290000000000003,18.559444444444445,23.553427777777777
4,20,16,23.81,18.559444444444445,23.553427777777777
4,20,17,23.18,18.559444444444445,23.553427777777777
4,20,18,22.003333333333334,18.559444444444445,23.553427777777777
4,20,19,20.44,18.559444444444445,23.553427777777777
4,20,20,19.073333333333334,18.559444444444445,23.553427777777777
4,20,21,18.173333333333336,18.559444444444445,23.553427777777777
4,20,22,17.503333333333334,18.559444444444445,23.553427777777777
4,20,23,16.443333333333335,18.559444444444445,23.553427777777777
4,20,23,16.443333333333335,18.559444444444445,23.553427777777777
4,21,1,15.736666666666668,18.559444444444445,23.553427777777777
4,21,2,15.036666666666667,18.559444444444445,23.553427777777777
4,21,3,14.286666666666667,18.559444444444445,23.553427777777777
4,21,4,13.71,18.559444444444445,23.553427777777777
4,21,5,13.139999999999999,18.559444444444445,23.553427777777777
4,21,6,12.356666666666666,18.559444444444445,23.553427777777777
4,21,7,13.166666666666666,18.559444444444445,23.553427777777777
4,21,8,15.466666666666667,18.559444444444445,23.553427777777777
4,21,9,17.233333333333334,18.559444444444445,23.553427777777777
4,21,10,19.6,18.559444444444445,23.553427777777777
4,21,11,21.596666666666668,18.559444444444445,23.553427777777777
4,21,12,23.259999999999998,18.559444444444445,23.553427777777777
4,21,13,24.423333333333336,18.559444444444445,23.553427777777777
4,21,14,25.053333333333335,18.559444444444445,23.553427777777777
4,21,15,24.290000000000003,18.559444444444445,23.553427777777777
4,21,16,23.81,18.559444444444445,23.553427777777777
4,21,17,23.18,18.559444444444445,23.553427777777777
4,21,18,22.003333333333334,18.559444444444445,23.553427777777777
4,21,19,20.44,18.559444444444445,23.553427777777777
4,21,20,19.073333333333334,18.559444444444445,23.553427777777777
4,21,21,18.173333333333336,18.559444444444445,23.553427777777777
4,21,22,17.503333333333334,18.559444444444445,23.553427777777777
4,21,23,16.443333333333335,18.559444444444445,23.553427777777777
4,21,23,16.443333333333335,18.559444444444445,23.553427777777777
4,22,1,15.736666666666668,18.559444444444445,23.553427777777777
4,22,2,15.036666666666667,18.559444444444445,23.553427777777777
4,22,3,14.286666666666667,18.559444444444445,23.553427777777777
4,22,4,13.71,18.559444444444445,23.553427777777777
4,22,5,13.139999999999999,18.559444444444445,23.553427777777777
4,22,6,12.356666666666666,18.559444444444445,23.553427777777777
4,22,7,13.166666666666666,18.559444444444445,23.553427777777777
4,22,8,15.466666666666667,18.559444444444445,23.553427777777777
4,22,9,17.233333333333334,18.559444444444445,23.553427777777777
4,22,10,19.6,18.559444444444445,23.553427777777777
4,22,11,21.596666666666668,18.559444444444445,23.553427777777777
4,22,12,23.259999999999998,18.559444444444445,23.553427777777777
4,22,13,24.423333333333336,18.559444444444445,23.553427777777777
4,22,14,25.053333333333335,18.559444444444445,23.553427777777777
4,22,15,24.290000000000003,18.559444444444445,23.553427777777777
4,22,16,23.81,18.559444444444445,23.553427777777777
4,22,17,23.18,18.559444444444445,23.553427777777777
4,22,18,22.003333333333334,18.559444444444445,23.553427777777777
4,22,19,20.44,18.559444444444445,23.553427777777777
4,22,20,19.073333333333334,18.559444444444445,23.553427777777777
4,22,21,18.173333333333336,18.559444444444445,23.553427777777777
4,22,22,17.503333333333334,18.559444444444445,23.553427777777777
4,22,23,16.443333333333335,18.559444444444445,23.553427777777777
4,22,23,16.443333333333335,18.559444444444445,23.553427777777777
4,23,1,15.736666666666668,18.559444444444445,23.553427777777777
4,23,2,15.036666666666667,18.559444444444445,23.553427777777777
4,23,3,14.286666666666667,18.559444444444445,23.553427777777777
4,23,4,13.71,18.559444444444445,23.553427777777777
4,23,5,13.139999999999999,18.559444444444445,23.553427777777777
4,23,6,12.356666666666666,18.559444444444445,23.553427777777777
4,23,7,13.166666666666666,18.559444444444445,23.553427777777777
4,23,8,15.466666666666667,18.559444444444445,23.553427777777777
4,23,9,17.233333333333334,18.559444444444445,23.553427777777777
4,23,10,19.6,18.559444444444445,23.553427777777777
4,23,11,21.596666666666668,18.559444444444445,23.553427777777777
4,23,12,23.259999999999998,18.559444444444445,23.553427777777777
4,23,13,24.423333333333336,18.559444444444445,23.553427777777777
4,23,14,25.053333333333335,18.559444444444445,23.553427777777777
4,23,15,24.290000000000003,18.559444444444445,23.553427777777777
4,23,16,23.81,18.559444444444445,23.553427777777777
4,23,17,23.18,18.559444444444445,23.553427777777777
4,23,18,22.003333333333334,18.559444444444445,23.553427777777777
4,23,19,20.44,18.559444444444445,23.553427777777777
4,23,20,19.073333333333334,18.559444444444445,23.553427777777777
4,23,21,18.173333333333336,18.559444444444445,23.553427777777777
4,23,22,17.503333333333334,18.559444444444445,23.553427777777777
4,23,23,16.443333333333335,18.559444444444445,23.553427777777777
4,23,23,16.443333333333335,18.559444444444445,23.553427777777777
4,24,1,15.736666666666668,18.559444444444445,23.553427777777777
4,24,2,15.036666666666667,18.559444444444445,23.553427777777777
4,24,3,14.286666666666667,18.559444444444445,23.553427777777777
4,24,4,13.71,18.559444444444445,23.553427777777777
4,24,5,13.139999999999999,18.559444444444445,23.553427777777777
4,24,6,12.356666666666666,18.559444444444445,23.553427777777777
4,24,7,13.166666666666666,18.559444444444445,23.553427777777777
4,24,8,15.466666666666667,18.559444444444445,23.553427777777777
4,24,9,17.233333333333334,18.559444444444445,23.553427777777777
4,24,10,19.6,18.559444444444445,23.553427777777777
4,24,11,21.596666666666668,18.559444444444445,23.553427777777777
4,24,12,23.259999999999998,18.559444444444445,23.553427777777777
4,24,13,24.423333333333336,18.559444444444445,23.553427777777777
4,24,14,25.053333333333335,18.559444444444445,23.553427777777777
4,24,15,24.290000000000003,18.559444444444445,23.553427777777777
4,24,16,23.81,18.559444444444445,23.553427777777777
4,24,17,23.18,18.559444444444445,23.553427777777777
4,24,18,22.003333333333334,18.559444444444445,23.553427777777777
4,24,19,20.44,18.559444444444445,23.553427777777777
4,24,20,19.073333333333334,18.559444444444445,23.553427777777777
4,24,21,18.173333333333336,18.559444444444445,23.553427777777777
4,24,22,17.503333333333334,18.559444444444445,23.553427777777777
4,24,23,16.443333333333335,18.559444444444445,23.553427777777777
4,24,23,16.443333333333335,18.559444444444445,23.553427777777777
4,25,1,15.736666666666668,18.559444444444445,23.553427777777777
4,25,2,15.036666666666667,18.559444444444445,23.553427777777777
4,25,3,14.286666666666667,18.559444444444445,23.553427777777777
4,25,4,13.71,18.559444444444445,23.553427777777777
4,25,5,13.139999999999999,18.559444444444445,23.553427777777777
4,25,6,12.356666666666666,18.559444444444445,23.553427777777777
4,25,7,13.166666666666666,18.559444444444445,23.553427777777777
4,25,8,15.466666666666667,18.559444444444445,23.553427777777777
4,25,9,17.233333333333334,18.559444444444445,23.553427777777777
4,25,10,19.6,18.559444444444445,23.553427777777777
4,25,11,21.596666666666668,18.559444444444445,23.553427777777777
4,25,12,23.259999999999998,18.559444444444445,23.553427777777777
4,25,13,24.423333333333336,18.559444444444445,23.553427777777777
4,25,14,25.053333333333335,18.559444444444445,23.553427777777777
4,25,15,24.290000000000003,18.559444444444445,23.553427777777777
4,25,16,23.81,18.559444444444445,23.553427777777777
4,25,17,23.18,18.559444444444445,23.553427777777777
4,25,18,22.003333333333334,18.559444444444445,23.553427777777777
4,25,19,20.44,18.559444444444445,23.553427777777777
4,25,20,19.073333333333334,18.559444444444445,23.553427777777777
4,25,21,18.173333333333336,18.559444444444445,23.553427777777777
4,25,22,17.503333333333334,18.559444444444445,23.553427777777777
4,25,23,16.443333333333335,18.559444444444445,23.553427777777777
4,25,23,16.443333333333335,18.559444444444445,23.553427777777777
4,26,1,15.736666666666668,18.559444444444445,23.553427777777777
4,26,2,15.036666666666667,18.559444444444445,23.553427777777777
4,26,3,14.286666666666667,18.559444444444445,23.553427777777777
4,26,4,13.71,18.559444444444445,23.553427777777777
4,26,5,13.139999999999999,18.559444444444445,23.553427777777777
4,26,6,12.356666666666666,18.559444444444445,23.553427777777777
4,26,7,13.166666666666666,18.559444444444445,23.553427777777777
4,26,8,15.466666666666667,18.559444444444445,23.553427777777777
4,26,9,17.233333333333334,18.559444444444445,23.553427777777777
4,26,10,19.6,18.559444444444445,23.553427777777777
4,26,11,21.596666666666668,18.559444444444445,23.553427777777777
4,26,12,23.259999999999998,18.559444444444445,23.553427777777777
4,26,13,24.423333333333336,18.559444444444445,23.553427777777777
4,26,14,25.053333333333335,18.559444444444445,23.553427777777777
4,26,15,24.290000000000003,18.559444444444445,23.553427777777777
4,26,16,23.81,18.559444444444445,23.553427777777777
4,26,17,23.18,18.559444444444445,23.553427777777777
4,26,18,22.003333333333334,18.559444444444445,23.553427777777777
4,26,19,20.44,18.559444444444445,23.553427777777777
4,26,20,19.073333333333334,18.559444444444445,23.553427777777777
4,26,21,18.173333333333336,18.559444444444445,23.553427777777777
4,26,22,17.503333333333334,18.559444444444445,23.553427777777777
4,26,23,16.443333333333335,18.559444444444445,23.553427777777777
4,26,23,16.443333333333335,18.559444444444445,23.553427777777777
4,27,1,15.736666666666668,18.559444444444445,23.553427777777777
4,27,2,15.036666666666667,18.559444444444445,23.553427777777777
4,27,3,14.286666666666667,18.559444444444445,23.553427777777777
4,27,4,13.71,18.559444444444445,23.553427777777777
4,27,5,13.139999999999999,18.559444444444445,23.553427777777777
4,27,6,12.356666666666666,18.559444444444445,23.553427777777777
4,27,7,13.166666666666666,18.559444444444445,23.553427777777777
4,27,8,15.466666666666667,18.559444444444445,23.553427777777777
4,27,9,17.233333333333334,18.559444444444445,23.553427777777777
4,27,10,19.6,18.559444444444445,23.553427777777777
4,27,11,21.596666666666668,18.559444444444445,23.553427777777777
4,27,12,23.259999999999998,18.559444444444445,23.553427777777777
4,27,13,24.423333333333336,18.559444444444445,23.553427777777777
4,27,14,25.053333333333335,18.559444444444445,23.553427777777777
4,27,15,24.290000000000003,18.559444444444445,23.553427777777777
4,27,16,23.81,18.559444444444445,23.553427777777777
4,27,17,23.18,18.559444444444445,23.553427777777777
4,27,18,22.003333333333334,18.559444444444445,23.553427777777777
4,27,19,20.44,18.559444444444445,23.553427777777777
4,27,20,19.073333333333334,18.559444444444445,23.553427777777777
4,27,21,18.173333333333336,18.559444444444445,23.553427777777777
4,27,22,17.503333333333334,18.559444444444445,23.553427777777777
4,27,23,16.443333333333335,18.559444444444445,23.553427777777777
4,27,23,16.443333333333335,18.559444444444445,23.553427777777777
4,28,1,15.736666666666668,18.559444444444445,23.553427777777777
4,28,2,15.036666666666667,18.559444444444445,23.553427777777777
4,28,3,14.286666666666667,18.559444444444445,23.553427777777777
4,28,4,13.71,18.559444444444445,23.553427777777777
4,28,5,13.139999999999999,18.559444444444445,23.553427777777777
4,28,6,12.356666666666666,18.559444444444445,23.553427777777777
4,28,7,13.166666666666666,18.559444444444445,23.553427777777777
4,28,8,15.466666666666667,18.559444444444445,23.553427777777777
4,28,9,17.233333333333334,18.559444444444445,23.553427777777777
4,28,10,19.6,18.559444444444445,23.553427777777777
4,28,11,21.596666666666668,18.559444444444445,23.553427777777777
4,28,12,23.259999999999998,18.559444444444445,23.553427777777777
4,28,13,24.423333333333336,18.559444444444445,23.553427777777777
4,28,14,25.053333333333335,18.559444444444445,23.553427777777777
4,28,15,24.290000000000003,18.559444444444445,23.553427777777777
4,28,16,23.81,18.559444444444445,23.553427777777777
4,28,17,23.18,18.559444444444445,23.553427777777777
4,28,18,22.003333333333334,18.559444444444445,23.553427777777777
4,28,19,20.44,18.559444444444445,23.553427777777777
4,28,20,19.073333333333334,18.559444444444445,23.553427777777777
4,28,21,18.173333333333336,18.559444444444445,23.553427777777777
4,28,22,17.503333333333334,18.559444444444445,23.553427777777777
4,28,23,16.443333333333335,18.559444444444445,23.553427777777777
4,28,23,16.443333333333335,18.559444444444445,23.553427777777777
4,29,1,15.736666666666668,18.559444444444445,23.553427777777777
4,29,2,15.036666666666667,18.559444444444445,23.553427777777777
4,29,3,14.286666666666667,18.559444444444445,23.553427777777777
4,29,4,13.71,18.559444444444445,23.553427777777777
4,29,5,13.139999999999999,18.559444444444445,23.553427777777777
4,29,6,12.356666666666666,18.559444444444445,23.553427777777777
4,29,7,13.166666666666666,18.559444444444445,23.553427777777777
4,29,8,15.466666666666667,18.559444444444445,23.553427777777777
4,29,9,17.233333333333334,18.559444444444445,23.553427777777777
4,29,10,19.6,18.559444444444445,23.553427777777777
4,29,11,21.596666666666668,18.559444444444445,23.553427777777777
4,29,12,23.259999999999998,18.559444444444445,23.553427777777777
