Mes,Dia,Hora,TempPromedioHora,TempPromedioMes,TempNeutraMes
1,13,23,24.733870967741936,26.59717741935484,26.045125
1,13,23,24.733870967741936,26.59717741935484,26.045125
1,14,1,23.61935483870968,26.59717741935484,26.045125
1,14,2,22.861290322580647,26.59717741935484,26.045125
1,14,3,22.10967741935484,26.59717741935484,26.045125
1,14,4,21.65806451612903,26.59717741935484,26.045125
1,14,5,21.27741935483871,26.59717741935484,26.045125
1,14,6,20.970967741935485,26.59717741935484,26.045125
1,14,7,20.93548387096774,26.59717741935484,26.045125
1,14,8,22.809677419354838,26.59717741935484,26.045125
1,14,9,25.174193548387095,26.59717741935484,26.045125
1,14,10,27.396774193548385,26.59717741935484,26.045125
1,14,11,29.351612903225806,26.59717741935484,26.045125
1,14,12,30.84193548387097,26.59717741935484,26.045125
1,14,13,31.91290322580645,26.59717741935484,26.045125
1,14,14,32.541935483870965,26.59717741935484,26.045125
1,14,15,32.71935483870968,26.59717741935484,26.045125
1,14,16,32.25806451612903,26.59717741935484,26.045125
1,14,17,31.125806451612902,26.59717741935484,26.045125
1,14,18,29.58709677419355,26.59717741935484,26.045125
1,14,19,28.725806451612904,26.59717741935484,26.045125
1,14,20,27.874193548387098,26.59717741935484,26.045125
1,14,21,26.996774193548386,26.59717741935484,26.045125
1,14,22,26.116129032258065,26.59717741935484,26.045125
1,14,23,24.733870967741936,26.59717741935484,26.045125
1,14,23,24.733870967741936,26.59717741935484,26.045125
1,15,1,23.61935483870968,26.59717741935484,26.045125
1,15,2,22.861290322580647,26.59717741935484,26.045125
1,15,3,22.10967741935484,26.59717741935484,26.045125
1,15,4,21.65806451612903,26.59717741935484,26.045125
1,15,5,21.27741935483871,26.59717741935484,26.045125
1,15,6,20.970967741935485,26.59717741935484,26.045125
1,15,7,20.93548387096774,26.59717741935484,26.045125
1,15,8,22.809677419354838,26.59717741935484,26.045125
1,15,9,25.174193548387095,26.59717741935484,26.045125
1,15,10,27.396774193548385,26.59717741935484,26.045125
1,15,11,29.351612903225806,26.59717741935484,26.045125
